Timestamp,Sign,MBTI,House,Enneagram,Do you know your wing?,Wing,accuracy.astro,accuracy.mbti,accuracy.house,accuracy.enneagram
5/18/2019 20:07,Aries,INFJ,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),2,4,4,5
5/18/2019 22:01,Taurus,INFJ,Slytherin,Type 5 (the Investigator or Observer),Nope (that's fine),,3,4,4,3
5/18/2019 22:10,Cancer,INFJ,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),4,5,3,3
5/18/2019 22:22,Sagittarius,INFJ,Ravenclaw,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),2,5,4,5
5/18/2019 23:33,Leo,INFJ,Ravenclaw,Type 2 (the Helper or Giver),Nope (that's fine),,2,2,3,3
5/18/2019 23:43,Libra,INFJ,Gryffindor,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,4,5,5,3
5/19/2019 20:17,Aries,INFP,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),5,5,4,5
5/19/2019 21:07,Pisces,INFJ,Gryffindor,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),2,3,1,4
5/19/2019 21:43,Aries,ISFJ,Gryffindor,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),4,5,3,4
5/19/2019 21:47,Aquarius,INFP,Slytherin,Type 4 (the Individualist or Romantic),Nope (that's fine),,4,4,4,4
5/19/2019 22:29,Cancer,INTP,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),5,5,4,5
5/19/2019 23:38,Capricorn,ENFP,Gryffindor,Type 8 (the Protector or Challenger),Nope (that's fine),,4,3,4,5
5/20/2019 5:30,Leo,ENFP,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w7 (the Buddy),5,4,4,5
5/20/2019 5:57,Scorpio,ESFJ,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),3,4,5,4
5/20/2019 11:17,Libra,INFP,Ravenclaw,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,4,5,5,3
5/21/2019 0:51,Aries,INTP,Slytherin,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),1,4,1,4
5/21/2019 20:58,Virgo,INFP,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),5,3,4,5
5/22/2019 20:16,Cancer,INFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),3,4,4,5
5/24/2019 14:36,Libra,ESTJ,Slytherin,Type 3 (the Performer or Achiever),Nope (that's fine),,2,5,5,4
5/26/2019 16:21,Cancer,ENFJ,Gryffindor,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w6 (the Entertainer),5,3,1,4
5/26/2019 22:22,Aquarius,ISTJ,Hufflepuff,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),3,4,2,4
5/27/2019 21:00,Sagittarius,INFJ,Gryffindor,Type 5 (the Investigator or Observer),Nope (that's fine),,2,4,4,5
5/28/2019 12:15,Gemini,ENFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),1,3,5,3
5/29/2019 18:54,Sagittarius,INFJ,Hufflepuff,Type 3 (the Performer or Achiever),Nope (that's fine),,2,3,3,4
5/29/2019 22:45,Libra,ENFJ,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),1,3,4,5
6/2/2019 12:04,Taurus,INFJ,Ravenclaw,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w9 (the Bear),2,4,3,3
6/3/2019 19:43,Libra,ENFJ,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),3,5,5,5
6/7/2019 9:44,Taurus,INFP,Gryffindor,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),2,5,3,5
6/7/2019 20:34,Capricorn,INFP,Hufflepuff,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),5,3,4,5
6/8/2019 8:36,Libra,INFP,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,3,1,4
6/9/2019 2:29,Aries,ENFP,Gryffindor,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w6 (the Entertainer),4,4,3,5
6/12/2019 15:10,Gemini,INTJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),2,4,3,4
6/12/2019 16:51,Libra,INFP,Hufflepuff,Type 4 (the Individualist or Romantic),Nope (that's fine),,2,4,4,2
6/12/2019 18:07,Gemini,INTP,Slytherin,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w7 (the Buddy),3,4,4,3
6/13/2019 6:30,Sagittarius,INTP,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),1,2,4,2
6/13/2019 19:29,Aries,INFP,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,2,2,4,3
6/13/2019 19:38,Pisces,INTP,Slytherin,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,1,4,4,3
6/27/2019 20:36,Leo,ENFP,Gryffindor,Type 4 (the Individualist or Romantic),Nope (that's fine),,1,4,1,4
7/4/2019 21:57,Scorpio,ENFP,Gryffindor,Type 8 (the Protector or Challenger),Nope (that's fine),,1,3,4,3
7/6/2019 19:43,Virgo,INTJ,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),4,4,3,2
7/10/2019 16:13,Gemini,ENFJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,4,4,5,4
7/15/2019 14:05,Leo,ENFP,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),1,3,2,3
7/18/2019 12:18,Libra,ENFP,Slytherin,Type 4 (the Individualist or Romantic),Nope (that's fine),,4,3,4,4
7/20/2019 11:25,Libra,INFJ,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),3,4,5,4
7/22/2019 11:46,Aries,INFP,Slytherin,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),1,3,4,5
7/22/2019 11:47,Pisces,INFJ,Hufflepuff,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),2,5,3,5
7/22/2019 11:52,Aries,INFJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),1,4,3,3
7/22/2019 11:55,Leo,INFP,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w7 (the Buddy),4,2,5,5
7/22/2019 12:00,Leo,INFJ,Gryffindor,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),2,4,3,4
7/22/2019 12:19,Aquarius,INFP,Gryffindor,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,2,5
7/22/2019 13:18,Gemini,ENFP,Gryffindor,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w8 (the Realist),1,4,3,5
7/22/2019 13:36,Capricorn,ENFP,Gryffindor,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),2,3,3,5
7/22/2019 13:36,Leo,ISTJ,Hufflepuff,Type 3 (the Performer or Achiever),Nope (that's fine),,2,4,3,5
7/22/2019 17:28,Virgo,ENFJ,Slytherin,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),1,3,4,5
7/22/2019 17:36,Scorpio,INFJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),3,1,5,4
7/22/2019 18:02,Cancer,INFJ,Ravenclaw,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w9 (the Bear),3,4,3,5
7/22/2019 19:30,Taurus,ENFJ,Gryffindor,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),2,4,4,5
7/22/2019 21:54,Scorpio,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),3,4,4,5
7/23/2019 20:43,Capricorn,ISTJ,Gryffindor,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,2,5
7/24/2019 23:58,Aquarius,ESFP,Gryffindor,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,3,2,4,2
7/28/2019 20:33,Pisces,ENFP,Ravenclaw,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w6 (the Entertainer),1,3,4,5
8/1/2019 12:18,Cancer,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),3,3,3,3
8/4/2019 18:49,Gemini,INFP,Ravenclaw,Type 4 (the Individualist or Romantic),Nope (that's fine),,3,5,3,5
8/5/2019 20:31,Sagittarius,INFJ,Ravenclaw,Type 8 (the Protector or Challenger),Nope (that's fine),,1,5,3,5
8/20/2019 10:09,Libra,INTJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,2,3,3,4
8/21/2019 1:22,Taurus,INTJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,2,3,3,3
8/24/2019 15:55,Aquarius,ISTJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,4,3,4
8/26/2019 11:29,Capricorn,ESFP,Hufflepuff,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,3,5,2,3
8/27/2019 1:56,Capricorn,INFJ,Gryffindor,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),4,4,3,4
8/28/2019 20:20,Aries,INFP,Hufflepuff,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),5,5,5,3
8/28/2019 20:21,Cancer,INTP,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),2,4,1,4
8/28/2019 20:25,Libra,ENFP,Ravenclaw,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w8 (the Realist),1,3,4,3
8/28/2019 20:25,Pisces,INTJ,Ravenclaw,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),4,4,5,5
8/28/2019 20:28,Aquarius,ENFJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,1,5,4,2
8/28/2019 20:29,Pisces,INFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),5,5,3,5
8/28/2019 20:30,Aries,INFJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),2,3,5,5
8/28/2019 20:33,Aquarius,ENFP,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),3,4,3,4
8/28/2019 20:34,Virgo,ENFJ,Hufflepuff,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),2,4,4,4
8/28/2019 20:36,Leo,ENFJ,Slytherin,Type 2 (the Helper or Giver),Nope (that's fine),,1,4,3,3
8/28/2019 20:40,Cancer,INFP,Gryffindor,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w8 (the Referee),1,4,3,3
8/28/2019 20:40,Aquarius,ENFP,Ravenclaw,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w8 (the Realist),3,4,3,5
8/28/2019 20:41,Leo,INFJ,Slytherin,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),3,4,4,5
8/28/2019 20:43,Sagittarius,ENFP,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),2,3,4,5
8/28/2019 20:43,Libra,INFP,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),3,4,3,5
8/28/2019 20:44,Aquarius,INFJ,Hufflepuff,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),2,4,3,4
8/28/2019 20:48,Pisces,ENFJ,Ravenclaw,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),1,4,4,4
8/28/2019 20:50,Leo,INFJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),1,4,3,4
8/28/2019 20:51,Cancer,INFP,Ravenclaw,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),1,4,5,4
8/28/2019 20:55,Taurus,ISTJ,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,4,3,4,3
8/28/2019 20:55,Cancer,ENFP,Gryffindor,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),1,1,3,5
8/28/2019 21:01,Aries,INFJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,3,5,5
8/28/2019 21:01,Pisces,INFJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,1,5,4,3
8/28/2019 21:08,Taurus,INTJ,Gryffindor,Type 5 (the Investigator or Observer),Nope (that's fine),,4,3,3,3
8/28/2019 21:19,Cancer,ISFJ,Gryffindor,Type 2 (the Helper or Giver),Nope (that's fine),,2,4,1,5
8/28/2019 21:21,Scorpio,ENFJ,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),1,4,5,5
8/28/2019 21:22,Virgo,INFJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),3,4,3,2
8/28/2019 21:24,Capricorn,ISFJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,2,4,3,3
8/28/2019 21:26,Capricorn,INTP,Slytherin,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w9 (the Bear),2,4,3,4
8/28/2019 21:27,Virgo,ENFJ,Ravenclaw,Type 3 (the Performer or Achiever),Nope (that's fine),,2,4,5,4
8/28/2019 21:28,Sagittarius,INFP,Ravenclaw,Type 2 (the Helper or Giver),Nope (that's fine),,3,4,5,2
8/28/2019 21:29,Scorpio,INFJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),3,4,4,3
8/28/2019 21:32,Gemini,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),3,4,3,4
8/28/2019 21:34,Cancer,ESFJ,Gryffindor,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w8 (the Referee),2,4,5,3
8/28/2019 21:34,Gemini,ENTJ,Gryffindor,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w9 (the Bear),4,4,5,5
8/28/2019 21:35,Pisces,ENTP,Ravenclaw,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w6 (the Entertainer),3,5,4,3
8/28/2019 21:37,Sagittarius,ENFP,Gryffindor,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w8 (the Referee),3,2,4,5
8/28/2019 21:40,Cancer,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),5,3,2,4
8/28/2019 21:43,Leo,ENFP,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),3,5,4,3
8/28/2019 21:43,Sagittarius,ENFJ,Ravenclaw,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),2,3,4,4
8/28/2019 21:45,Capricorn,INFJ,Ravenclaw,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),1,5,3,4
8/28/2019 21:53,Aquarius,INFJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),3,5,5,4
8/28/2019 21:58,Gemini,INFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,1,4,5,3
8/28/2019 22:01,Aquarius,INFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),2,3,5,5
8/28/2019 22:06,Leo,INFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,1,5,3,4
8/28/2019 22:08,Virgo,INFJ,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),3,4,5,4
8/28/2019 22:16,Scorpio,INFJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,1,3,5,4
8/28/2019 22:24,Leo,INFP,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),4,5,5,4
8/28/2019 22:32,Sagittarius,INFP,Ravenclaw,Type 4 (the Individualist or Romantic),Nope (that's fine),,2,5,3,3
8/28/2019 22:57,Aquarius,ENTJ,Ravenclaw,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w7 (the Independent),4,5,3,5
8/28/2019 23:04,Pisces,ENFJ,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),3,5,3,5
8/28/2019 23:05,Leo,ENFJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,3,4,5
8/28/2019 23:08,Gemini,INFP,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),1,4,5,4
8/28/2019 23:11,Taurus,ESFJ,Gryffindor,Type 2 (the Helper or Giver),Nope (that's fine),,2,4,5,3
8/28/2019 23:13,Aries,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,2,3,3,4
8/28/2019 23:17,Taurus,ENFJ,Slytherin,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),2,3,3,4
8/28/2019 23:32,Leo,INTJ,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),3,4,4,5
8/28/2019 23:34,Taurus,ISTJ,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),3,4,2,5
8/28/2019 23:35,Scorpio,INFJ,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),3,4,2,4
8/28/2019 23:48,Gemini,INTP,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),1,5,4,5
8/28/2019 23:50,Taurus,ENFP,Gryffindor,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w7 (the Independent),3,3,1,4
8/28/2019 23:52,Taurus,INFJ,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),3,4,3,4
8/29/2019 0:02,Scorpio,INFJ,Gryffindor,Type 4 (the Individualist or Romantic),Nope (that's fine),,5,3,4,4
8/29/2019 0:15,Taurus,INFJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,4,4,5
8/29/2019 0:19,Aquarius,INTJ,Gryffindor,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),1,3,3,5
8/29/2019 0:29,Virgo,INFJ,Gryffindor,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),4,4,4,3
8/29/2019 0:34,Gemini,ENFJ,Ravenclaw,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),2,4,1,5
8/29/2019 0:34,Taurus,INTJ,Ravenclaw,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w7 (the Independent),1,4,4,5
8/29/2019 0:40,Aquarius,ESFJ,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),3,5,4,3
8/29/2019 1:27,Scorpio,INTP,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,3,4,4
8/29/2019 1:53,Aquarius,INTJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,4,5,4
8/29/2019 1:54,Cancer,ENFJ,Slytherin,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,4,3,4
8/29/2019 2:18,Aquarius,INFP,Hufflepuff,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),1,4,4,5
8/29/2019 2:29,Cancer,INFP,Ravenclaw,Type 4 (the Individualist or Romantic),Nope (that's fine),,5,5,3,3
8/29/2019 2:33,Sagittarius,INFP,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),2,4,3,3
8/29/2019 2:42,Aquarius,INTP,Slytherin,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),1,2,4,4
8/29/2019 4:28,Leo,INFP,Hufflepuff,Type 2 (the Helper or Giver),Nope (that's fine),,3,4,5,4
8/29/2019 4:47,Gemini,INFJ,Hufflepuff,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),2,5,3,5
8/29/2019 5:39,Virgo,INFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w8 (the Referee),1,4,3,4
8/29/2019 6:06,Gemini,ENTP,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,5,5,2,3
8/29/2019 6:11,Aries,ENTJ,Slytherin,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),1,2,5,4
8/29/2019 6:12,Leo,INFP,Gryffindor,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),3,4,3,5
8/29/2019 6:23,Cancer,ESTJ,Gryffindor,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,1,4,3,4
